variant,pack,group,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p10077,17,22,600,-0.005625321387167792,0.0013746786128322084,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p10077,17,25,600,-0.005836059118522724,0.0011639408814772762,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p5406,5,22,600,-0.00515026797844792,0.0018497320215520802,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p5406,5,25,600,-0.005511596673437447,0.0014884033265625532,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p5406,17,22,600,-0.004892963949289952,0.0021070360507100478,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_holdout,pack1_random_holdout_b17_p5406,17,25,600,-0.005087385493148117,0.0019126145068518834,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_train,pack1_random_train_b10_p9889,5,22,600,-0.005598313062382575,0.0014016869376174248,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_train,pack1_random_train_b10_p9889,5,25,600,-0.005820660619578532,0.0011793393804214684,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_train,pack1_random_train_b10_p9889,17,22,600,-0.0055111021207918665,0.0014888978792081337,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_train,pack1_random_train_b10_p9889,17,25,600,-0.005646643553563996,0.0013533564464360045,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
v25y_pA,pack1,random_train,pack1_random_train_b11_p6801,5,22,600,-0.005194608221347169,0.0018053917786528314,False,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638
v25y_pA,pack1,random_train,pack1_random_train_b11_p6801,5,25,600,-0.0055800213421285825,0.0014199786578714176,False,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234
