variant,group,scenario,seed,transaction_cost_bps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25z_ridge_hi,random_train,random_train_b13_p14175,5,25,-0.005457877003957112,0.0015421229960428879,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b13_p14175,17,22,-0.005335763956189481,0.001664236043810519,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b13_p14175,17,25,-0.00548434084679542,0.00151565915320458,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b13_p14394,5,22,-0.005304177358075973,0.0016958226419240274,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b13_p14394,5,25,-0.005636608178037044,0.0013633918219629563,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b13_p14394,17,22,-0.005277651970288721,0.0017223480297112789,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b13_p14394,17,25,-0.005504634742478747,0.0014953652575212528,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b16_p10914,5,22,-0.0058300014947390896,0.0011699985052609106,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b16_p10914,5,25,-0.006059624039025341,0.0009403759609746595,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b16_p10914,17,22,-0.005269803100377057,0.0017301968996229428,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b16_p10914,17,25,-0.005742128386688888,0.0012578716133111118,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b16_p9682,5,22,-0.005273997320720708,0.0017260026792792925,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b16_p9682,5,25,-0.005414052009076803,0.0015859479909231975,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
v25z_ridge_hi,random_train,random_train_b16_p9682,17,22,-0.004825972887075825,0.0021740271129241755,False,0.005439287835980533,0.0033344752960058344,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061164185191828
v25z_ridge_hi,random_train,random_train_b16_p9682,17,25,-0.0049212392989776135,0.0020787607010223867,False,0.005251299790633412,0.003282189567674676,0.0006707527088361768,0.024086021505376344,-0.0018871131543778,0.0061490367093043
