variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_c,rand_b13_p11187,random_shortblock,13,11187,17,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.005772267495334815
v25p_c,rand_b13_p11187,random_shortblock,13,11187,29,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.004724116010644097
v25p_c,rand_b13_p6575,random_shortblock,13,6575,5,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.007090878635976139
v25p_c,rand_b13_p6575,random_shortblock,13,6575,11,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.005500150085612804
v25p_c,rand_b13_p6575,random_shortblock,13,6575,17,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.005583934463820511
v25p_c,rand_b13_p6575,random_shortblock,13,6575,29,22,0.006255132573006162,0.0033263087987622786,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0062782894227632,-0.00590088161110055
v25p_c,rand_b13_p6575,random_shortblock,13,6575,5,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.007282240267040113
v25p_c,rand_b13_p6575,random_shortblock,13,6575,11,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.0056269124731807615
v25p_c,rand_b13_p6575,random_shortblock,13,6575,17,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.005801903059333973
v25p_c,rand_b13_p6575,random_shortblock,13,6575,29,25,0.006073049483558668,0.003274317227299983,0.0006496819825804544,0.023225806451612905,-0.0018833067021327,0.0063105585955521,-0.006250807536490565
v25p_d,altblock_b24_s4242,sentinel,24,4242,5,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.006982263543729816
v25p_d,altblock_b24_s4242,sentinel,24,4242,11,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.00846698502947334
v25p_d,altblock_b24_s4242,sentinel,24,4242,17,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008433161422060752
v25p_d,altblock_b24_s4242,sentinel,24,4242,29,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.0068197852979060055
v25p_d,altblock_b24_s4242,sentinel,24,4242,5,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.007283189666430067
v25p_d,altblock_b24_s4242,sentinel,24,4242,11,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008797640309865157
v25p_d,altblock_b24_s4242,sentinel,24,4242,17,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008824797859946859
v25p_d,altblock_b24_s4242,sentinel,24,4242,29,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.0073019299444867175
v25p_d,rand_b12_p7573,random_shortblock,12,7573,5,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.0097528803103058
v25p_d,rand_b12_p7573,random_shortblock,12,7573,11,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.007839739734665197
v25p_d,rand_b12_p7573,random_shortblock,12,7573,17,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008416450357986355
v25p_d,rand_b12_p7573,random_shortblock,12,7573,29,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.009169415700814093
v25p_d,rand_b12_p7573,random_shortblock,12,7573,5,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.01001793284710285
v25p_d,rand_b12_p7573,random_shortblock,12,7573,11,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008223587811769333
v25p_d,rand_b12_p7573,random_shortblock,12,7573,17,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008831616741096221
v25p_d,rand_b12_p7573,random_shortblock,12,7573,29,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.009559939825674844
v25p_d,rand_b13_p11187,random_shortblock,13,11187,5,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.009165385084849719
v25p_d,rand_b13_p11187,random_shortblock,13,11187,11,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008408598941933337
v25p_d,rand_b13_p11187,random_shortblock,13,11187,17,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008211810172538563
v25p_d,rand_b13_p11187,random_shortblock,13,11187,29,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.007789327769102139
v25p_d,rand_b13_p11187,random_shortblock,13,11187,5,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.00952907212711635
v25p_d,rand_b13_p11187,random_shortblock,13,11187,11,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008790870570888154
v25p_d,rand_b13_p11187,random_shortblock,13,11187,17,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008623612708010198
v25p_d,rand_b13_p11187,random_shortblock,13,11187,29,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008106956147719575
v25p_d,rand_b13_p6575,random_shortblock,13,6575,5,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.009005405989566105
v25p_d,rand_b13_p6575,random_shortblock,13,6575,11,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.009998734585351176
v25p_d,rand_b13_p6575,random_shortblock,13,6575,17,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.007918535085004407
v25p_d,rand_b13_p6575,random_shortblock,13,6575,29,22,0.004445169618529743,0.0009834621323974169,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0062134949024258,-0.008121281278588433
v25p_d,rand_b13_p6575,random_shortblock,13,6575,5,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.009374093890052598
v25p_d,rand_b13_p6575,random_shortblock,13,6575,11,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.010365901230860213
v25p_d,rand_b13_p6575,random_shortblock,13,6575,17,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008270779473036088
v25p_d,rand_b13_p6575,random_shortblock,13,6575,29,25,0.004293935358032197,0.0006585178656421942,0.0005416325693656551,0.019784946236559138,-0.0018846664997055,0.0063214449908911,-0.008458356787703153
