variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25p_a,rand_b10_p10706,random_shortblock,10,10706,17,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.0046975966233618605
v25p_a,rand_b10_p10706,random_shortblock,10,10706,29,25,0.005251300621383015,0.003282190035266863,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061490398406234,-0.006695752219247502
v25p_a,rand_b10_p5959,random_shortblock,10,5959,5,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.003924802480911249
v25p_a,rand_b10_p5959,random_shortblock,10,5959,11,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.005243675696749939
v25p_a,rand_b10_p5959,random_shortblock,10,5959,17,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.004724033190812948
v25p_a,rand_b10_p5959,random_shortblock,10,5959,29,18,0.005690026556344474,0.0034041928687094103,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0060729298861862,-0.0045102053487639454
v25p_a,rand_b10_p5959,random_shortblock,10,5959,5,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.004326238303451918
v25p_a,rand_b10_p5959,random_shortblock,10,5959,11,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.005756006305069039
v25p_a,rand_b10_p5959,random_shortblock,10,5959,17,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.004953101417085248
v25p_a,rand_b10_p5959,random_shortblock,10,5959,29,22,0.005439288722553037,0.0033344757772477696,0.0006707529060632234,0.024086021505376344,-0.0018871140378536,0.0061164216403638,-0.004693793588623701
