variant,scenario,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25n_d,stress_b14_s7070,14,7070,17,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.007176083529547811
v25n_d,stress_b14_s7070,14,7070,23,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.006854816052170481
v25n_d,stress_b14_s7070,14,7070,29,22,0.004708666379883475,0.0011996225960311246,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061183597952515,-0.006745695795710882
v25n_d,stress_b14_s7070,14,7070,5,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.007202863539619342
v25n_d,stress_b14_s7070,14,7070,11,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.007250472004854174
v25n_d,stress_b14_s7070,14,7070,17,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.0074191782733336155
v25n_d,stress_b14_s7070,14,7070,23,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.007233045188362114
v25n_d,stress_b14_s7070,14,7070,29,25,0.004534458029911903,0.0010604339209032698,0.0006207057177213367,0.022365591397849462,-0.0018895778400536,0.0061511182144343,-0.007007925159521883
v25n_e,altblock_b16_s4242,16,4242,5,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.006728726551346874
v25n_e,altblock_b16_s4242,16,4242,11,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005028366436513843
v25n_e,altblock_b16_s4242,16,4242,17,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005355197121762234
v25n_e,altblock_b16_s4242,16,4242,23,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005701731616641936
v25n_e,altblock_b16_s4242,16,4242,29,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.006137900129403362
v25n_e,altblock_b16_s4242,16,4242,5,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.007232849432561577
v25n_e,altblock_b16_s4242,16,4242,11,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.005476848705093084
v25n_e,altblock_b16_s4242,16,4242,17,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.005575140120373928
v25n_e,altblock_b16_s4242,16,4242,23,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.006191200536023733
v25n_e,altblock_b16_s4242,16,4242,29,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.006366675914066938
v25n_e,deepcheck_b12_s8080,12,8080,5,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005750480237103139
v25n_e,deepcheck_b12_s8080,12,8080,11,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.006349053236749519
v25n_e,deepcheck_b12_s8080,12,8080,17,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005374075464450639
v25n_e,deepcheck_b12_s8080,12,8080,23,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005882877347821047
v25n_e,deepcheck_b12_s8080,12,8080,29,22,0.006255133706317606,0.0033263092779465264,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0062782925994844,-0.005299744118160748
v25n_e,deepcheck_b12_s8080,12,8080,5,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.0059486715205803896
v25n_e,deepcheck_b12_s8080,12,8080,11,25,0.006073050561092553,0.003274317692904871,0.0006496821796988291,0.023225806451612905,-0.0018833075828595,0.0063105617820321,-0.006842621345018801
